"Electricity Tariff ID","PES Area ID","Profile Class","Tariff Type","Usage Band Min","Usage Band Max","Earliest Contract Start Date","Latest Contract Start Date","Daily Standing Charge","Monthly Standing Charge","Quarterly Standing Charge","Daily Standing Charge AMR","Monthly Standing Charge AMR","Quarterly Standing Charge AMR","Unit Rate","Night Unit Rate","Evening Weekend Unit Rate","FIT Charge","Pricing Start","Pricing End"
"a0h3000000AYfZf","a0Z30000004Rl9D","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.12","","","","","","14.53","10.68","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","16.41","","12.09","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","16.29","10.32","12.8","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.11","","","","","","13.85","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.12","","","","","","15.14","8.5","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.12","","","","","","16.36","","11.01","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.15","","","","","","13.29","9.93","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.16","","","","","","13.94","","11.15","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.17","","","","","","12.7","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.15","","","","","","13.75","8.57","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004Rl9D","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.15","","","","","","14.75","8.6","12.31","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","14.19","10.5","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","16.06","","11.81","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.19","","","","","","14.38","10.11","12.31","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.17","","","","","","13.55","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.18","","","","","","14.42","9.08","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.18","","","","","","15.65","","10.9","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.67","","","","","","13.37","10.33","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.67","","","","","","14.08","","11.26","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.69","","","","","","12.81","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.66","","","","","","13.61","9.17","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDQ","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.66","","","","","","14.65","9.199999999999999","12.03","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","15.37","","12.28","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.56","","","","","","15.28","10.88","12.83","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.57","","","","","","13.53","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","14.75","8.84","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","15.61","","11.31","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.57","","","","","","16.01","8.99","13.51","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.59","","","","","","12.91","","11.04","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.6","","","","","","12.08","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDV","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.58","","","","","","13.26","9","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.91","","","","","","15.78","","13.26","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.92","","","","","","15.74","11.94","13.95","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.9","","","","","","15.1","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.92","","","","","","16.11","10.34","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","28.91","","","","","","17.21","","12.57","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.81","","","","","","14.42","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.79","","","","","","14.72","10.18","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDa","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.79","","","","","","15.78","10.54","13.81","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","14.19","10.64","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","15.97","","11.91","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.54","","","","","","14.29","10.33","12.41","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.52","","","","","","13.57","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.53","","","","","","14.36","9.48","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.53","","","","","","15.52","","11.13","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.48","","","","","","13.69","10.83","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.48","","","","","","14.3","","11.75","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.49","","","","","","13.17","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDf","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.48","","","","","","13.86","9.57","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.23","","","","","","14.16","","11.79","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","14.14","10.63","12.39","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","13.51","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.23","","","","","","14.33","9.59","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.22","","","","","","15.44","","11.21","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.59","","","","","","13.02","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.55","","","","","","13.77","9.699999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDk","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.56","","","","","","14.63","","11.42","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","16","","12.02","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","15.88","10.42","12.67","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.7","","","","","","13.65","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.71","","","","","","14.68","9.029999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.71","","","","","","15.79","","11.21","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.71","","","","","","10.32","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.71","","","","","","13.19","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.69","","","","","","13.9","9.1","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.69","","","","","","14.98","","11.32","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.69","","","","","","15.02","9.390000000000001","12.51","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDp","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.67","","","","","","10.26","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","16.51","","13.28","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","16.41","11.82","13.86","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.61","","","","","","14.61","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.62","","","","","","15.6","10.96","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.62","","","","","","16.41","","12.45","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.69","","","","","","12","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.51","","","","","","14.98","","12.95","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.53","","","","","","14.09","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.64","","","","","","14.95","10.83","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEO","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.62","","","","","","12.12","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.19","","","","","","14.4","","12.17","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.19","","","","","","14.37","10.95","12.82","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.17","","","","","","13.84","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.18","","","","","","15.04","10.27","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.18","","","","","","15.85","","11.7","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.71","","","","","","11.87","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.41","","","","","","14.09","","11.92","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.42","","","","","","13.12","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.4","","","","","","14.38","10.34","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEJ","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.68","","","","","","12.13","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","14.96","11.15","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","16.82","","12.55","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.31","","","","","","16.69","10.82","13.25","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.32","","","","","","14.29","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.32","","","","","","15.63","9.029999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.33","","","","","","16.83","","11.55","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.32","","","","","","17.48","9.09","13.92","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.7","","","","","","10.62","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.35","","","","","","13.38","10.37","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.36","","","","","","12.82","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.35","","","","","","14.14","9.09","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.36","","","","","","15.02","9.16","12.93","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDu","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.66","","","","","","10.99","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","14.21","10.3","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","15.95","","11.86","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","15.87","10.3","12.51","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.42","","","","","","13.56","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.44","","","","","","14.61","9.07","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.43","","","","","","15.78","","10.97","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","29.43","","","","","","16.41","9.1","12.78","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","25.69","","","","","","10.04","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","13.86","","11.3","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.31","","","","","","12.69","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","14.14","9.289999999999999","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.29","","","","","","15.09","9.31","12.67","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlDz","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","31.32","","","","","","11.33","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.25","","","","","","16.29","","12.56","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.25","","","","","","16.17","11.01","13.15","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.25","","","","","","14.08","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.27","","","","","","14.8","9.81","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.26","","","","","","15.88","","11.54","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.79","","","","","","13.96","","11.62","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.8","","","","","","12.92","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","13.9","9.9","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE9","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","34.78","","","","","","14.77","9.94","12.57","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","16.95","","12.68","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","16.84","10.94","13.35","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.87","","","","","","14.42","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","15.32","9.9","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","16.54","","11.69","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","2","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","30.89","","","","","","17.23","9.960000000000001","13.5","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.06","","","","","","14.58","","11.98","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","3","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.07","","","","","","13.42","","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.05","","","","","","14.29","9.970000000000001","","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlE4","4","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","35.05","","","","","","15.28","9.77","13.05","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.42","","","","","","14.01","","11.42","","2020-04-20T00:00:00Z",""
"a0h3000000AYfZf","a0Z30000004RlEE","1","1","100000","99999999","2020-04-16T00:00:00Z","2020-11-15T00:00:00Z","32.42","","","","","","13.97","10.27","12.02","","2020-04-20T00:00:00Z",""
